x,y,mag,time
-629.8724998,290.0569079,4.7,33656
-986.7650248,377.3631474,5,33660
-892.651988,468.5620218,4.7,33666
-552.5382276,438.421906,3.6,33676
-1011.168416,148.0313437,4.8,33719
-728.1505015,6.005779534,4.7,33719
-742.5142043,-32.14204232,4.2,33734
-1079.332748,259.4719195,4,33757
-346.4190426,475.123892,5.3,33797
-387.1247661,362.9047893,3.8,33799
-599.4496742,525.0608367,4.5,33805
-555.9914348,432.4161265,4.6,33835
-858.2777786,260.2504465,4.2,33866
-535.524434,418.2914227,4.7,33887
-557.5412588,435.19658,3.8,33887
-562.5335128,429.3020186,4.7,33887
-551.7888594,415.1773148,3.6,33887
-792.6544289,152.9249418,3.3,33903
-962.0520513,433.7507441,3.3,33951
-634.5586261,-32.25326046,3.9,33952
-653.5101464,-52.60617999,3.9,33952
-777.2335394,116.0005195,3.5,33952
-778.2156808,126.2325884,3.8,33953
-562.0469982,464.3357325,3.7,33955
-994.6105788,106.9918502,4,33957
-274.9641787,-162.0448293,3.7,33960
-409.49104,453.6587911,3.2,33972
-598.473721,428.9683641,3.4,33987
-477.8321225,-162.3784837,4.4,33995
-973.3262359,485.467179,4.2,34008
-956.8471894,341.3284702,3.8,34018
-1069.619321,307.5181558,4.3,34023
-618.1150996,162.7121381,3.6,34051
-827.5677976,165.3813735,4.2,34061
-1089.104045,299.6216679,4.6,34067
-266.8518611,422.9625846,4.6,34073
-555.2979873,428.9683641,4.8,34073
-562.5238827,446.7632665,4.8,34074
-555.0682288,453.1027004,4.4,34074
-552.5295217,444.4276855,3.8,34074
-607.0232764,416.5119325,4.1,34093
-790.7377492,191.6288544,3.4,34103
-563.4665648,440.4238325,4.1,34121
-748.5212785,79.74340604,4.5,34164
-489.4483003,-103.8777423,3.9,34197
-511.8584037,-120.1155907,4.5,34197
-636.1834523,434.418053,4.1,34250
-626.3384784,439.0892148,3.6,34250
-649.2456374,425.5206018,3.3,34250
-626.5969665,448.3203204,4.1,34250
-296.8917643,530.5105255,4.4,34261
-703.0081482,531.5114888,3.7,34264
-965.5324654,189.0708372,4,34287
-624.9088344,478.6828725,4.2,34292
-926.6512285,284.607219,4.9,34293
-537.8778625,-93.75689162,4,34295
-488.3790846,-109.8835218,6.6,34326
-490.9019589,-131.7934953,5.4,34326
-498.1574184,-128.7906056,4.7,34326
-481.6702999,-127.1223335,4.4,34326
-480.2851335,-124.0082256,4.5,34326
-505.0598342,-143.1377456,4.6,34327
-500.7471106,-135.0188214,4.6,34327
-499.4250994,-146.0294172,4.5,34328
-495.5855295,-125.0091888,5.3,34328
-487.9154877,-108.1040316,4.5,34330
-496.7355551,-120.7828995,5.1,34335
-495.0506147,-130.1252232,4.6,34335
-498.0536067,-139.1338925,4.9,34336
-500.0304621,-138.2441474,4.7,34336
-499.0748699,-138.3553656,4.9,34343
-499.8134777,-139.8012014,4.9,34347
-606.864898,452.3241734,4.1,34351
-1048.938894,193.1859084,5,34357
-495.8754562,-154.7044321,4.5,34366
-497.5012988,-131.2374046,4.6,34373
-569.8059148,111.7742302,4.5,34375
-633.6688277,434.0843986,4.6,34388
-405.0908869,340.7723795,4.5,34399
-403.9151825,365.4628065,4.3,34403
-409.7811265,377.2519293,4.2,34420
-739.4856747,517.9428758,4.4,34432
-1099.138178,135.1300395,4.5,34435
-649.7396356,397.1599762,4,34486
-346.0617273,-76.29564371,3.8,34487
-650.595941,-50.15938093,4.5,34494
-863.8055772,187.0689107,4.3,34500
-1010.668513,487.5803237,4.5,34519
-1054.702865,387.8176525,4.2,34543
-684.7302914,-21.24266465,4.4,34551
-831.6801501,182.8426214,4.7,34572
-294.275785,-164.1579739,4.5,34574
-552.6010465,338.3255804,4.7,34612
-743.1719826,225.7728232,4,34620
-664.9410983,478.9053088,4.3,34627
-825.462891,217.5426809,3.3,34657
-703.1774959,-20.01926511,3.6,34657
-991.1957613,421.8504032,3.7,34694
-509.966018,96.98221766,3.6,34706
-586.8304684,11.23303209,4.6,34723
-434.7300573,-170.4974079,3.5,34729
-551.6779447,211.9817739,3.6,34744
-905.3068038,249.462287,4,34753
-851.9257353,442.0921046,4.1,34763
-493.8345659,151.2566698,4.4,34773
-571.7023144,58.27830511,4.8,34773
-565.8183524,74.18249906,3.7,34774
-640.5991262,416.9568051,5.4,34775
-632.7497309,423.9635479,4.5,34776
-644.1579089,423.0738027,4.4,34776
-507.8521429,-102.2094702,3.5,34777
-640.5833194,447.6530116,4,34779
-632.1569637,440.0901781,3.8,34780
-636.2026653,425.1869474,4.4,34780
-632.5977304,420.9606581,3.9,34781
-570.7501841,66.84210185,4.1,34790
-427.883663,297.0636507,4.6,34791
-435.1978054,300.0665404,4,34791
-437.3652296,275.1536772,4.7,34791
-439.7137571,301.8460307,4.5,34791
-435.0531971,289.2783809,4.7,34793
-414.1935178,302.8469939,4,34795
-425.0073276,256.5802479,3.6,34800
-1047.964125,363.9057525,5,34803
-989.9767271,460.6655339,4.5,34806
-618.9952292,436.5311976,3.8,34817
-468.2051394,272.59566,3.5,34826
-793.057383,458.329953,4.2,34827
-574.6753261,55.7202879,4.7,34848
-578.2710188,496.588993,4.2,34858
-947.2663064,463.6684237,4.5,34864
-607.2810955,-55.83150604,4.5,34874
-825.2854312,208.7564479,4.6,34874
-593.2808959,119.2258456,4.7,34890
-774.588936,125.8989339,4.1,34891
-627.56449,417.6241139,4.7,34891
-1037.495736,25.80260837,4.9,34897
-539.9044885,452.5466097,4.4,34913
-623.3349997,-35.47858651,3.7,34931
-713.1444487,115.4444288,3.9,34965
-817.7607876,224.1045511,4.2,34978
-440.086864,301.7348125,3.6,34987
-806.8519278,259.9167921,4.4,34995
-627.6333657,504.9303534,4.8,34997
-758.7639343,153.9259051,3.4,35000
-809.1397915,189.6269279,4.7,35005
-980.0119126,343.1079604,3.7,35010
-449.1164872,284.0511283,4.2,35010
-597.3648934,-57.49977813,3.8,35021
-800.1812648,198.9692516,4.6,35021
-613.3825069,-55.83150604,4.5,35024
-318.2091247,476.680946,4.3,35028
-525.4567249,-121.6726446,4.5,35041
-500.969841,448.3203204,3.6,35043
-777.1428089,216.0968451,3.4,35053
-372.439266,366.7974241,4.5,35071
-731.2864443,528.9534716,3.6,35081
-720.734894,134.9076032,3.9,35085
-943.5278115,327.3149846,4.3,35094
-619.3181704,412.0632069,4.3,35095
-390.8444506,376.3621841,3.6,35135
-580.7601821,108.8825586,4.6,35138
-976.9882751,378.3641107,4.8,35141
-321.5828623,497.9236106,4.4,35143
-1082.697018,-24.13433628,4.4,35165
-1061.2121,168.3842632,5.1,35167
-437.893575,-179.8397316,3.8,35176
-1115.535379,-60.61388604,4.4,35186
-511.12849,-112.7751935,4.3,35191
-387.3501594,-193.2971265,4.4,35226
-814.8153785,196.3000163,4.9,35241
-760.2076332,201.3048325,3.7,35246
-790.6430785,118.3361005,4.8,35257
-757.3843732,240.6760539,4.1,35263
-442.8852637,285.2745279,4.8,35280
-929.2037313,501.2601548,4.7,35287
-623.289518,442.5369772,3.8,35293
-1049.761701,344.1089237,4.2,35326
-680.1826892,417.1792414,4.6,35329
-690.7854099,423.4074572,4.2,35331
-693.9464657,414.1763516,4.7,35334
-689.6687292,430.8590725,4.5,35334
-691.5922121,427.0776558,4.2,35334
-898.0229393,254.1334488,4.1,35342
-949.0607755,-28.36062558,4.2,35362
-800.1166532,180.5070404,5.3,35362
-347.4327854,406.9471725,3.9,35365
-350.8276644,300.511413,3.6,35368
-1021.983216,-16.57150279,3.7,35369
-1073.542447,417.1792414,4.7,35384
-1161.354067,36.36833162,4.5,35388
-436.9024957,-171.8320256,4.6,35403
-740.1170925,303.8479572,4.2,35408
-754.1790678,305.0713567,3.9,35408
-760.6385048,317.1941339,3.9,35409
-347.345928,302.6245576,4.5,35411
-773.4283353,161.043866,4.3,35412
-756.5638414,318.7511879,4.4,35431
-719.0027126,455.1046269,4.1,35436
-922.4617109,429.0795823,4.7,35443
-291.0674233,437.5321609,4,35450
-741.6391457,313.6351535,4.4,35478
-298.2134192,435.19658,3.7,35478
-712.7814308,318.6399697,4.3,35478
-292.9493052,-100.6524163,5.6,35490
-292.6464806,-114.2210293,4.6,35490
-312.6808396,-130.9037502,4,35490
-297.4898641,-119.5595,4.4,35490
-740.9323406,310.9659181,4.3,35490
-310.445734,-123.2296986,4.4,35491
-311.4852966,-116.0005195,4.7,35492
-294.7939952,-98.09439906,3.7,35492
-287.6060379,203.4179772,4.2,35495
-291.6040166,-111.1069214,4,35495
-301.6145608,-136.9095298,3.8,35498
-343.0200548,307.7405921,4.7,35507
-358.2381324,289.5008172,4.4,35526
-1073.992135,265.0328265,4,35550
-309.5478499,-138.9114563,3.7,35552
-312.5521622,-136.4646572,3.8,35561
-1064.048655,287.7213269,4.2,35565
-640.9864149,-30.02889767,4.1,35582
-991.7752987,508.8229883,4.1,35587
-441.2518531,-181.8416581,3.9,35607
-1021.633343,21.68753721,4.6,35611
-689.5976634,25.58017209,4.5,35616
-355.6248483,307.4069376,3.7,35617
-339.0906493,294.3944153,4.3,35617
-891.3115786,446.7632665,5.4,35640
-932.7223181,422.8513665,4.1,35640
-898.9416045,450.0998107,4.8,35640
-899.8263899,441.3135776,4.2,35640
-911.0477744,461.7777153,5.2,35641
-898.106766,428.6347097,4.3,35641
-900.6947391,418.1802046,4.4,35641
-913.0552853,416.2894962,4.4,35641
-906.7091938,438.6443423,4.4,35641
-898.7112858,446.0959576,3.9,35641
-901.4070889,437.3097246,4.6,35641
-905.8393859,442.7594134,4.7,35641
-891.6038267,440.2013962,4.6,35641
-902.6727878,434.6404893,4.6,35641
-897.8379892,436.7536339,4.6,35642
-899.4997211,421.9616214,3.7,35642
-894.2432063,447.3193572,4,35642
-899.2106851,424.853293,4.6,35642
-894.8412648,439.5340874,4.5,35642
-897.337257,435.4190162,5.3,35642
-905.8554532,409.2827534,4.7,35642
-940.84255,424.1859841,3.7,35642
-874.2754081,439.5340874,4,35642
-890.6574494,447.8754479,4,35642
-861.9995568,443.7603767,3.6,35642
-891.3239383,436.6424158,3.4,35642
-870.4838765,450.5446832,4.4,35643
-884.4846562,430.6366362,4.4,35643
-901.0931659,431.4151632,4.7,35643
-947.4810666,416.2894962,3.9,35643
-943.1529217,425.5206018,3.9,35643
-928.9883716,412.3968614,3.3,35643
-905.0913113,441.2023595,4.5,35643
-881.5621051,448.3203204,4.2,35643
-899.5008038,443.6491586,4.8,35643
-906.1327724,440.7574869,4.3,35644
-902.6119361,441.5360139,4.5,35644
-893.5202871,430.9702907,3.7,35646
-913.0859473,433.8619623,4,35647
-892.3579202,443.5379404,4.6,35647
-937.1304111,430.1917637,3.8,35647
-898.9595157,445.4286488,4.7,35647
-878.7342192,435.6414525,4.5,35647
-899.9087886,444.0940311,4,35647
-337.3486656,312.0780995,4.8,35649
-931.408204,434.6404893,3.6,35658
-905.0528995,435.3077981,6.3,35659
-902.0494433,434.5292711,5,35659
-897.4725827,442.2033227,3.9,35659
-895.732234,444.2052493,4.4,35660
-899.1093357,431.3039451,4.5,35660
-895.3431742,435.4190162,4,35660
-895.6279163,436.1975432,4.6,35660
-897.1093997,450.3222469,3.5,35660
-906.453728,430.4142,3.8,35660
-894.6495192,454.9934088,4.4,35661
-1011.278926,227.6635316,4.3,35661
-900.8909499,441.5360139,3.8,35663
-881.3985952,426.9664376,4.7,35663
-877.1808916,424.6308567,4.9,35663
-974.7421221,393.3785595,3.9,35663
-903.4709645,429.4132367,4.3,35663
-903.6658199,431.0815088,4.4,35664
-876.0750212,445.2062125,4.3,35667
-895.2674146,431.6375995,4,35669
-928.8485739,440.0901781,4.1,35679
-848.1936941,418.2914227,3.8,35688
-906.3862982,421.1830944,4.7,35688
-908.2264357,422.7401483,5,35688
-895.4326231,457.9962986,3.6,35692
-784.2400514,470.1190758,3.9,35700
-936.3425247,432.5273446,4.3,35723
-1065.60524,352.7839386,4.1,35728
-744.59847,430.0805455,4.1,35735
-691.4188093,445.7623032,3.6,35737
-716.6717392,448.0978841,4,35742
-904.5161666,445.0949944,3.8,35756
-897.5689876,438.5331241,3.9,35757
-818.3386396,208.5340116,4.6,35761
-1145.122343,199.5253423,3.9,35762
-557.4814894,2.113144651,4.7,35764
-379.8724817,-194.8541804,4.2,35780
-873.8830557,449.0988474,4,35781
-432.5458636,-163.9355377,4.7,35794
-909.3332972,430.6366362,4,35794
-734.4002695,221.6577521,4.4,35806
-722.8873228,152.8137237,4.1,35817
-557.1280936,476.4585097,4.1,35822
-304.2263892,-130.6813139,4.3,35823
-797.7470285,178.7275502,4.4,35831
-1036.920707,209.8686293,4.7,35842
-874.3154186,463.112333,4.5,35844
-498.7392474,-105.990887,4.9,35847
-519.3441144,-124.2306618,4.1,35847
-347.009933,478.4604362,5,35849
-906.9433559,421.9616214,4.3,35851
-260.9374842,247.7940149,4.3,35859
-698.260607,415.9558418,4.2,35869
-1032.095581,462.2225879,4.4,35888
-308.0352768,428.9683641,3.8,35907
-1054.586598,-54.83054279,4,35928
-600.9414009,508.600552,4.5,35935
-375.2057151,-123.3409167,3.9,35940
-389.4984728,-101.9870339,4.8,35946
-912.5608325,449.6549381,4,35954
-890.8719469,442.0921046,4.5,35954
-999.8181899,502.1498999,4.9,35963
-308.4377418,510.8249148,4.1,35998
-596.3580232,13.56861302,4.5,36049
-601.8957261,3.002889767,4.4,36049
-738.1901164,116.5566102,4.2,36055
-862.7373468,272.1507874,4.1,36100
-1030.855252,364.1281888,5.5,36110
-1029.895992,355.5643921,4.4,36110
-1031.468629,366.7974241,5.4,36110
-1035.137769,367.464733,4.3,36111
-1020.377612,368.7993507,4.7,36118
-524.7375479,167.3833,3.7,36119
-384.2181679,-125.8989339,4.8,36126
-338.0931168,-84.08091348,4,36126
-594.0176694,528.3973809,4.7,36140
-1059.446215,379.1426376,4.5,36146
-326.2508953,-183.9548028,4.6,36159
-361.8275565,367.2422967,4.1,36167
-333.1829602,-199.6365604,4.1,36173
-553.8046621,470.4527302,4.5,36187
-590.8224813,458.2187348,4.4,36187
-538.9966244,461.555279,4.3,36246
-694.1119966,243.90138,3.9,36260
-781.2628639,425.63182,3.9,36262
-689.9321459,76.51807999,3.9,36269
-312.4268904,393.7122139,4.3,36269
-1112.122762,-28.24940744,4,36286
-1075.395051,273.8190595,4.2,36288
-834.6042264,446.2071758,3.9,36289
-897.9193447,431.4151632,3.6,36310
-304.9219293,-24.35677256,4.1,36315
-564.4671245,468.8956762,4.2,36316
-311.855951,-33.81031442,4.2,36318
-465.2588799,-170.1637535,3.7,36337
-620.7798265,411.9519888,4.3,36356
-318.9024084,-52.93983441,5.6,36365
-311.8168363,-51.82765302,4.8,36365
-313.0280228,-67.06453813,4.4,36366
-333.326866,499.1470102,4,36367
-905.4941101,434.5292711,4.7,36370
-899.7266987,443.204286,4.1,36370
-929.1940723,430.6366362,4.7,36370
-915.1940513,430.0805455,5,36370
-906.2469255,418.9587316,5.1,36370
-943.9590628,412.6192976,3.7,36370
-928.0904965,413.1753883,3.6,36370
-859.2628899,438.3106879,3.7,36370
-903.5996808,432.6385627,4.8,36370
-913.1312134,436.9760702,4,36375
-749.7606404,104.7674874,4.9,36381
-761.2930021,80.07706046,4.1,36381
-698.2811069,-91.64374697,3.7,36396
-893.4548712,193.6307809,3.9,36398
-312.4628683,-113.3312842,4.2,36405
-1080.982439,365.907679,4,36432
-413.1203457,308.4079009,4.4,36448
-1127.706239,230.7776395,3.5,36453
-1018.230085,353.5624655,4.8,36467
-998.3714751,359.5682451,4.3,36471
-898.3371371,38.92634883,4.2,36477
-598.6430839,-93.9793279,3.5,36482
-779.6750333,479.906272,4.5,36490
-742.2682571,118.4473186,3.8,36490
-738.4927477,114.9995563,4.8,36490
-1085.115856,154.5932139,3.4,36492
-600.6399075,461.4440609,3.7,36493
-887.8101262,335.4339088,4,36526
-763.0598764,118.6697549,4.8,36535
-356.970372,244.7911251,3.9,36538
-757.3992543,130.2364414,4.1,36539
-1047.285964,250.1295958,4.3,36558
-553.6717067,459.5533525,4.2,36570
-569.1435798,-41.59558418,3.7,36574
-331.4283691,234.2254018,3.8,36580
-590.6633114,526.2842362,3.9,36602
-919.0076082,320.1970237,3.7,36604
-340.7486486,263.6982088,4,36607
-1104.461506,379.4762921,3.7,36613
-766.0761584,136.6870935,4.8,36616
-608.6700972,427.0776558,4.2,36632
-974.7897187,466.4488772,4.7,36658
-269.9548084,404.166719,4.2,36658
-566.7261913,-64.06164837,4.4,36659
-587.2945466,175.6134423,3.4,36661
-377.086341,-169.7188809,3.5,36664
-924.8956641,354.0073381,3.3,36672
-513.0828809,-121.6726446,4.6,36679
-516.4943365,-118.780973,3.8,36679
-354.532474,169.6076628,4,36681
-282.8830709,-103.7665242,3.9,36690
-999.7015826,337.991926,7.6,36712
-1004.130053,304.515266,5.9,36712
-976.6214474,388.5961795,5.7,36712
-1012.121948,317.3053521,5.8,36712
-1029.526432,357.2326641,5.6,36712
-1024.274657,335.3226907,5.6,36712
-1038.417393,343.2191786,5.4,36712
-1033.513383,363.2384437,4.9,36712
-1046.573755,348.0015586,4.9,36712
-1027.698597,350.6707939,4.8,36712
-1013.474088,309.0752097,4.7,36712
-1010.967271,322.866259,4.9,36712
-1036.856552,357.899973,5.3,36712
-1046.075091,347.556686,5,36712
-1040.727732,350.3371395,5.7,36712
-1022.75601,352.339066,4.9,36712
-1044.470499,368.9105688,4.9,36712
-988.5231805,321.6428595,5.1,36712
-1027.598153,372.8032037,4.6,36712
-985.8141964,272.1507874,4.5,36712
-994.2459248,369.8003139,4.4,36712
-1046.012053,348.1127767,4.6,36712
-1041.478026,360.6804265,4.5,36712
-1021.343632,350.2259214,4.4,36712
-1024.691669,361.2365172,4.6,36712
-1028.998026,347.2230316,4.5,36712
-1045.166212,287.7213269,4.5,36712
-993.6606571,277.37804,4.5,36712
-1040.95746,304.0703935,4.5,36712
-995.7846029,327.5374209,4.4,36712
-989.3685888,368.4656962,4.6,36712
-984.5192783,291.6139618,4.7,36712
-1038.132176,351.4493209,4.5,36712
-1030.116214,355.2307376,4.7,36712
-1006.644443,296.50756,5.1,36712
-1015.785098,370.690059,4.5,36712
-1025.576868,345.8884139,4.5,36712
-1030.929086,348.7800855,5.4,36712
-1042.568448,377.5855837,4.5,36712
-1033.709894,360.6804265,4.4,36712
-1039.567058,356.5653553,5.3,36712
-1036.94065,362.0150441,5.5,36712
-1001.389013,306.07232,4.9,36712
-1035.874111,352.0054116,4.4,36712
-1002.139896,283.4950376,4.3,36712
-1024.660045,341.7733428,4.2,36712
-1025.077556,349.5586125,4.5,36712
-1036.353114,343.6640511,4.8,36712
-1012.704403,357.2326641,4.6,36712
-1010.004618,351.0044483,4.7,36712
-1042.517477,353.117593,4.7,36712
-1041.526696,342.4406516,4.4,36712
-1045.332676,378.1416744,4.3,36712
-1030.311954,346.1108502,4.8,36712
-1037.284936,357.3438823,4.5,36712
-1039.491854,351.560539,4.5,36712
-1028.063646,357.2326641,4.6,36712
-1046.870952,329.98422,4.4,36712
-971.7649721,284.0511283,4.5,36712
-1016.228882,337.6582716,5.3,36712
-1031.888034,338.5480167,4.5,36712
-1042.918276,376.9182748,4.5,36712
-1038.586428,356.342919,4.6,36712
-1009.406207,348.1127767,5.4,36712
-1038.171792,343.7752693,4.6,36712
-1028.749605,358.4560637,4.5,36712
-997.7489,358.5672818,4.1,36712
-1049.813927,334.7666,4.2,36712
-1008.185757,347.556686,4.1,36712
-1019.842826,350.5595758,4,36712
-1046.595487,353.4512474,4.2,36712
-1008.52754,319.9745874,3.9,36712
-1030.257688,362.1262623,4.2,36712
-1037.486873,333.5432004,4.4,36712
-1052.405568,288.0549814,4,36712
-1041.482861,346.8893772,3.6,36712
-1028.710776,353.89612,4.8,36712
-1024.167581,350.3371395,4.7,36712
-1042.271889,370.5788409,4.8,36712
-997.6910269,318.3063153,4.7,36712
-1030.651409,325.7579307,3.9,36712
-1021.344247,342.774306,4.8,36712
-1033.618792,343.552833,3.6,36712
-1025.465278,364.1281888,3.8,36712
-1039.174943,365.6852428,5,36712
-1044.910941,357.0102279,4,36712
-1023.705847,336.3236539,3.5,36712
-998.5674922,284.1623465,3.7,36712
-1050.015542,356.342919,4.6,36712
-1005.368417,325.4242762,3.8,36712
-1029.09348,354.5634288,5.1,36712
-989.577134,305.6274474,4.4,36712
-1005.473394,304.8489204,3.9,36712
-1048.113129,340.8835976,4.5,36712
-1042.89176,365.1291521,3.8,36712
-976.1361235,300.511413,4.8,36712
-986.4532244,298.6207046,3.5,36712
-1061.296977,339.3265437,4.3,36712
-1055.66128,340.5499432,4.1,36712
-1047.9623,345.4435414,3.8,36712
-997.3827169,308.2966828,3.4,36712
-999.135373,303.0694302,3.6,36712
-1027.8728,393.8234321,4.2,36712
-1042.589565,364.5730614,4.7,36712
-1012.612262,327.9822935,4.5,36712
-1000.021954,305.9611018,4.7,36712
-1000.301881,311.0771362,4.7,36712
-1024.286732,342.6630879,4,36712
-1041.96968,359.5682451,6.4,36712
-1034.195632,361.2365172,4.7,36712
-1052.328089,344.8874507,4.6,36712
-1046.591932,329.205693,3.8,36712
-1054.111759,335.6563451,4.4,36712
-1009.236351,315.9707344,4.3,36712
-1023.620993,356.8990097,3.8,36712
-1025.232519,355.5643921,4,36712
-1040.036783,356.4541372,4.7,36712
-1044.848223,354.3409925,4.8,36712
-1036.524929,362.4599167,4.6,36712
-1030.006149,349.6698307,5.1,36712
-1035.762416,348.1127767,4.9,36712
-1047.268218,358.7897181,5,36712
-1040.686449,349.8922669,4.7,36712
-1084.963303,364.6842795,4.2,36712
-1017.929078,305.293793,3.7,36712
-1036.024961,358.7897181,3.7,36712
-1031.88947,347.556686,4.7,36712
-1056.963616,346.778159,4.1,36712
-1038.20102,341.8845609,3.6,36712
-1037.7357,331.3188376,4.4,36712
-1035.76636,343.9977055,5.6,36712
-1052.898331,347.1118135,5.2,36712
-1040.916681,357.5663186,4.9,36712
-1049.968638,328.5383842,4.8,36712
-1039.663173,363.7945344,5.7,36712
-1026.037588,361.4589535,5.2,36712
-1029.480453,347.0005953,4.8,36712
-1046.022867,364.9067158,3.6,36712
-1045.345208,312.5229721,3.9,36712
-1020.819025,359.9018995,3.4,36712
-998.3202181,315.8595162,4.5,36712
-1046.589571,348.6688674,4.9,36712
-1026.204247,354.2297744,4.2,36712
-1027.135792,354.8970832,3.4,36712
-1011.812912,292.9485795,3.6,36712
-987.9649686,288.6110721,4,36712
-1022.961316,305.5162293,4.8,36712
-1044.207491,331.6524921,3.5,36712
-1032.87999,349.3361762,4.2,36712
-1042.40706,345.9996321,4.3,36712
-1035.408649,379.5875102,4.7,36712
-1039.989552,346.3332865,3.5,36712
-1055.196618,346.2220683,4.3,36712
-1020.895327,305.0713567,3.6,36712
-1048.219315,354.4522107,3.7,36712
-975.9506074,364.1281888,4.6,36712
-1028.144759,301.8460307,3.7,36712
-1021.705585,353.5624655,4.4,36712
-1029.794933,368.6881325,3.6,36712
-1008.549786,369.2442232,4,36712
-1032.497493,358.4560637,3.9,36712
-993.897427,345.1098869,4.5,36712
-1012.484397,318.1950972,4.3,36712
-1022.143084,297.8421776,3.7,36712
-1030.117518,342.1069972,4.5,36712
-1017.467142,360.4579902,4.7,36712
-1039.891353,337.4358353,3.4,36712
-1021.189487,356.5653553,4.3,36712
-1037.768749,354.6746469,3.7,36712
-1035.036903,357.0102279,3.8,36712
-1022.920932,366.4637697,3.2,36712
-1038.100328,347.6679042,4.6,36712
-994.0265151,322.5326046,4.9,36712
-1041.202648,340.4387251,3.5,36712
-1063.110978,329.0944749,3.4,36712
-1020.558195,278.4902214,3.3,36712
-1031.697398,345.9996321,3.6,36712
-1034.939128,366.7974241,4.9,36712
-1036.170172,359.1233725,4.4,36712
-1035.934873,356.342919,4.5,36712
-1043.36616,356.1204828,4.7,36712
-1034.526324,344.4425781,4.6,36712
-1023.0972,352.5615023,4.7,36712
-1049.625985,342.8855242,3.9,36712
-1038.767074,342.5518697,4.4,36712
-1033.208377,357.0102279,5.7,36712
-1027.811819,352.1166297,4.8,36712
-1050.798684,473.6780562,4,36712
-991.5799074,338.5480167,4.5,36712
-1033.395863,350.4483576,5.4,36712
-1031.88947,347.556686,4.9,36712
-1041.793416,349.0025218,4.8,36712
-1013.870216,354.1185562,3.6,36712
-1034.34403,349.3361762,4.8,36712
-1031.487873,355.2307376,4.1,36712
-1049.191969,336.2124358,3.8,36712
-1061.175071,375.2500028,3.9,36712
-1039.672578,362.9047893,4.7,36712
-1036.866775,369.1330051,4.8,36712
-1107.998036,409.5051897,3.8,36712
-992.9275338,325.0906218,4.1,36712
-1041.516793,345.7771958,3.4,36712
-1010.796961,309.1864279,3.9,36713
-1014.608942,284.9408735,3.3,36713
-1040.898525,301.28994,3.2,36713
-1052.238752,361.6813897,3.8,36713
-1040.091985,315.9707344,3.6,36713
-985.6892077,301.5123762,4.4,36713
-1048.239766,349.4473944,4.7,36713
-1009.449572,278.0453488,3.7,36713
-1013.576234,356.7877916,4,36713
-1038.691632,345.6659776,4.6,36713
-1030.429726,348.335213,3.9,36713
-1046.870361,350.2259214,3.3,36713
-1027.413356,353.2288111,3.5,36713
-1057.228655,332.431019,3.7,36713
-1041.781847,338.5480167,4,36713
-1002.91498,312.4117539,3.3,36713
-1028.600889,309.4088642,3.8,36713
-1020.490481,359.5682451,3.5,36713
-1027.952646,335.2114725,4.4,36713
-1039.594782,312.1893176,3.2,36713
