x,y,mag,time
-293.9209201,433.4170897,4.3,37607
-317.0875761,401.0526111,4.7,37607
-288.1150088,402.2760107,4,37607
-289.4654073,402.7208832,3.9,37607
-273.635436,444.5389037,4.7,37607
-291.6869706,415.6221874,4,37607
-302.7712798,431.7488176,3.6,37607
-260.2214902,438.7555604,4.6,37607
-260.8382058,420.6270037,4.1,37607
-275.9671733,418.7362953,4,37607
-277.2625252,423.8523297,3.9,37607
-275.4587643,435.3077981,4.3,37607
-252.8914651,460.776752,3.9,37607
-286.5586939,422.6289302,3.5,37607
-291.8420557,449.8773744,3.4,37607
-272.0635293,451.5456465,3.4,37607
-263.8660846,456.4392446,5,37607
-275.9162963,473.1219655,3.6,37607
-255.7388951,462.333806,4.7,37607
-258.1367736,463.7796418,3.7,37607
-250.7710892,465.4479139,5.2,37607
-270.1196905,452.9914823,3.9,37607
-259.6936826,478.4604362,3.7,37607
-277.3493441,412.1744251,3.7,37607
-268.3180811,434.6404893,4,37607
-264.7239077,442.7594134,3.9,37607
-284.8533405,413.3978246,4.6,37607
-287.0160871,422.5177121,5.2,37607
-250.3897141,450.0998107,4,37607
-265.8195521,460.6655339,3.5,37607
-255.3427436,435.0853618,3.4,37607
-286.2909524,453.6587911,3.6,37607
-279.1951993,431.7488176,3.3,37607
-279.9012096,492.58514,3.4,37607
-269.2777322,459.8870069,3.5,37607
-254.9081268,469.2293307,4.7,37607
-310.3414419,409.3939716,4.1,37607
-272.4183124,487.024233,3.4,37607
-264.6005186,459.10848,4.8,37607
-310.062935,388.2625251,5,37607
-268.7521646,500.8152823,3.7,37607
-292.7914873,415.1773148,3.7,37607
-277.8350408,431.7488176,3.3,37607
-277.9543525,433.7507441,3.9,37607
-282.5905557,450.5446832,3.2,37607
-272.0523721,425.0757293,3.7,37607
-252.4046897,493.5861032,3.8,37608
-289.2580666,426.1879107,4,37608
-263.3003385,490.5832134,3.5,37608
-266.9597519,506.4874074,3.4,37608
-257.7624462,464.2245144,3.8,37608
-267.3754234,501.7050274,3.6,37608
-283.1340595,418.9587316,4.6,37608
-270.5010547,455.3270632,3.7,37608
-262.8514713,410.7285893,3.4,37608
-265.1751304,454.9934088,4.2,37609
-282.4206146,435.8638888,3.8,37609
-264.2686622,458.1075167,3.5,37609
-249.7937969,455.2158451,3.4,37609
-303.6928148,415.1773148,4.4,37609
-273.4749364,508.0444613,3.4,37609
-275.9014081,450.3222469,3.9,37609
-285.949055,418.9587316,3.9,37609
-264.2447842,449.7661562,3.7,37609
-283.4659312,417.0680232,3.8,37609
-255.1571376,473.1219655,4.6,37609
-272.9833248,448.0978841,4.4,37609
-262.3881688,466.6713134,5.1,37609
-272.6459263,465.0030413,3.4,37609
-347.2618576,411.3958981,3.9,37609
-293.2303761,454.4373181,3.2,37610
-291.263318,442.6481953,3.5,37610
-272.269973,432.860999,4.6,37610
-258.2725179,455.994372,5.1,37610
-250.8416185,469.3405488,4.5,37610
-790.6298316,123.2296986,3.6,37610
-252.7061052,470.4527302,4.5,37610
-261.2961479,432.9722172,3.8,37610
-250.9203006,466.5600953,3.9,37610
-283.7613818,427.8561827,4.2,37610
-278.8857145,409.5051897,3.4,37610
-270.3210092,422.2952758,3.6,37610
-282.9731157,412.5080795,4.3,37611
-308.643012,419.1811679,3.6,37611
-285.9904263,420.5157855,4.2,37612
-253.1098415,472.1210023,3.5,37612
-251.5494149,466.6713134,5.2,37612
-276.0384805,454.6597544,3.6,37612
-303.9874102,427.9674009,3.4,37612
-273.3165073,422.2952758,3.6,37612
-1001.080629,443.8715948,4,37613
-269.7225187,411.9519888,3.6,37613
-293.1596039,428.9683641,3.5,37613
-265.0845598,467.116186,3.7,37614
-278.2419759,403.8330646,3.8,37615
-261.933446,414.1763516,3.9,37615
-290.6823777,432.6385627,3.4,37615
-310.7916135,420.070913,3.7,37616
-255.8035351,399.6067753,3.7,37616
-261.5857913,457.1065534,3.1,37616
-272.677791,413.3978246,3.1,37616
-255.1329122,455.1046269,3.4,37617
-285.1043041,416.9568051,3.8,37617
-295.7497311,405.2789004,3.6,37618
-266.3222918,468.0059311,3.8,37619
-283.6755649,410.3949348,3.9,37620
-309.8213888,413.9539153,3.5,37621
-264.7742925,471.4536934,3.3,37621
-284.0419615,456.1055902,3.6,37621
-281.6121231,429.8581093,3.7,37622
-797.9509507,193.2971265,3.5,37622
-248.5772386,511.0473511,3.5,37623
-1083.808074,496.588993,4,37624
-286.0744404,434.9741437,3.4,37625
-935.7783238,-1.112181395,3.3,37626
-290.2213673,413.1753883,3.8,37628
-249.9041503,470.5639483,3.4,37628
-290.0254651,402.2760107,3.5,37629
-290.7111184,389.3747065,3.3,37629
-324.7869615,409.6164079,3.4,37629
-281.6563721,416.8455869,3.4,37629
-264.5049447,385.1484172,3.3,37629
-292.6645572,416.2894962,3.3,37632
-957.1192514,301.1787218,3.4,37632
-289.4031499,435.7526707,3.6,37634
-274.3340708,406.7247362,3,37634
-282.2657458,406.0574274,4.1,37635
-304.389578,391.7102874,5,37635
-264.7852962,416.06706,3.6,37636
-259.4675844,414.6212241,3.6,37637
-302.6597211,402.6096651,4.5,37638
-292.9708,389.9307972,3.7,37640
-272.6051802,460.4430976,3.3,37642
-252.5385203,454.1036637,3.7,37642
-1054.468496,116.8902646,3.7,37643
-278.180201,385.037199,3.9,37643
-251.6094023,422.7401483,3.7,37644
-261.6016668,447.3193572,4.1,37645
-271.4391509,412.2856432,3.9,37647
-259.3972122,417.0680232,3.6,37649
-303.0328618,421.2943125,3.7,37651
-277.4783027,416.8455869,4,37651
-962.0162015,300.0665404,3.9,37652
-285.8476728,402.0535744,3.9,37653
-294.7230014,400.4965204,4.9,37653
-251.0077452,447.4305753,3.6,37656
-781.4885397,173.5002977,4.4,37657
-255.4422003,463.2235511,3.2,37657
-373.5149165,378.4753288,3.5,37658
-299.2280152,412.8417339,4.2,37659
-281.7759847,424.6308567,4.2,37659
-298.4826622,421.6279669,4.1,37659
-305.3812047,416.2894962,4.4,37660
-296.2028553,419.1811679,3.3,37661
-282.5412017,452.1017372,3.5,37663
-256.1137816,442.9818497,4.3,37663
-278.4182677,424.6308567,4,37663
-270.103365,450.5446832,3.9,37663
-273.1893005,414.510006,4.4,37663
-283.3058943,396.0477948,3.5,37664
-259.1336706,384.9259809,3.7,37664
-313.9710238,422.6289302,3.6,37667
-259.3789573,464.5581688,4.6,37667
-253.3716509,443.8715948,3.6,37667
-811.6220782,136.9095298,3.8,37667
-280.7286405,423.296239,4.1,37670
-275.4008757,422.4064939,4,37670
-793.0580388,215.5407544,3.4,37670
-294.0598459,418.0689865,4,37672
-268.1090564,447.6530116,3.3,37675
-788.3875043,120.7828995,3.5,37676
-540.9253896,478.7940906,3.6,37677
-272.0926217,417.7353321,3.3,37678
-334.3149765,429.635673,3.5,37681
-390.5875545,326.3140214,3.4,37682
-286.0824606,397.4936307,3.7,37685
-301.863214,401.9423562,3.4,37691
-758.4932841,163.4906651,4.3,37693
-260.3644218,477.1258186,3.5,37700
-310.3146457,420.7382218,3.2,37701
-288.4218223,452.1017372,3.6,37705
-263.3646422,515.3848586,3.4,37706
-313.342247,390.9317604,3.8,37712
-302.1324725,407.5032632,4.7,37713
-793.9990001,218.7660804,3.5,37713
-1109.303396,424.7420748,3.8,37713
-365.1848498,309.7425186,3.5,37715
-368.9736753,313.8575897,3.7,37716
-266.098592,417.7353321,4.4,37717
-293.100649,416.8455869,3.9,37717
-972.528824,336.7685265,3.7,37720
-646.7645812,504.0406083,3.7,37722
-263.9061007,464.2245144,3.6,37725
-299.2794595,424.9645111,3.4,37737
-279.1764244,449.7661562,3.5,37741
-781.6277436,418.2914227,4.1,37743
-272.7936812,477.7931274,3.5,37745
-256.5432396,427.9674009,3.7,37747
-279.3417054,412.3968614,3.9,37748
-304.1218164,394.2683046,4.4,37750
-417.7498798,-162.2672656,3.9,37752
-251.5955193,458.6636074,4,37752
-640.66149,-146.2518535,3.8,37755
-952.0440445,393.6009958,3.5,37755
-1031.516773,353.3400293,3.4,37756
-291.0669641,392.4888144,4,37757
-1027.689951,358.1224093,3.5,37757
-431.8419552,-158.2634125,4.2,37758
-398.6861437,-135.7973484,5,37774
-680.4815525,500.7040641,3.4,37778
-760.8790159,120.2268088,3.9,37784
-970.6947206,510.0463879,4.7,37792
-285.6991668,432.5273446,3.8,37793
-991.0923714,357.5663186,3.9,37793
-988.1847223,386.1493804,4.1,37797
-297.4535078,425.2981655,4,37806
-964.4848224,368.9105688,3.5,37807
-300.3472695,406.5023,3.8,37810
-272.8796827,418.7362953,3.4,37812
-666.5352867,432.1936902,3.5,37815
-992.9095023,335.5451269,3.4,37815
-666.0140005,17.23881163,4.5,37821
-1008.173785,328.3159479,3.4,37824
-716.0768323,523.0589102,3.5,37830
-297.8099524,414.510006,4.1,37830
-290.0484991,424.1859841,3.9,37832
-593.697266,421.6279669,3.6,37836
-905.1616291,408.949099,3.4,37841
-960.8025711,346.4445046,3.6,37851
-283.9223579,425.63182,4.1,37855
-284.0070602,420.070913,4,37855
-273.0132449,470.6751665,3.3,37856
-410.7931689,356.6765735,3.8,37863
-308.3035748,429.0795823,3.3,37871
-280.5228396,424.074766,5,37872
-294.9498677,410.2837167,4.7,37872
-289.5189362,434.9741437,3.5,37872
-283.9513162,418.9587316,4.9,37872
-1030.073824,352.339066,4.2,37878
-743.3593686,523.0589102,4,37880
-990.5162871,485.6896153,4.5,37882
-432.944744,50.60425348,3.6,37892
-448.4891987,38.25904,3.2,37892
-581.937002,34.14396883,4.2,37901
-1095.509766,486.4681423,4.8,37905
-727.7593587,520.7233292,4,37919
-744.1683487,114.3322474,3.9,37923
-998.4863549,320.3082418,4.1,37927
-1011.119452,322.3101683,4.6,37931
-975.0207472,300.6226311,5.5,37943
-278.3309603,424.5196386,4.9,37951
-582.6577137,511.8258781,4.6,37959
-665.6264279,513.8278046,4.6,37967
-1106.455408,422.0728395,4.1,37971
-1043.561389,352.7839386,4.5,37985
-1041.947143,363.7945344,4.6,37988
-810.8796656,188.8484009,4.9,38031
-624.2947367,530.1768711,5.1,38033
-259.9528954,149.3659614,4.1,38042
-776.9375693,159.1531577,3.8,38047
-1032.635135,390.3756697,4.3,38049
-1037.036026,375.6948753,4.4,38086
-729.0387826,135.2412577,4.6,38090
-1029.017582,378.0304562,5,38100
-258.0721281,453.547573,5.1,38113
-258.6244195,459.4421344,4.3,38113
-249.8436493,456.6616809,4.4,38113
-519.5523651,-69.06646464,5,38156
-447.9918369,-167.2720818,4.8,38168
-376.0467362,372.3583311,5,38190
-1044.634727,447.7642297,4.4,38218
-269.1864254,417.7353321,4.9,38222
-644.9639169,475.7912009,5.2,38232
-1047.029373,391.1541967,4,38255
-380.7567242,-195.299053,4.7,38268
-429.8556067,-159.1531577,4.6,38310
-272.4306662,-200.081433,4.3,38313
-807.6767575,310.5210455,4.7,38329
-794.5790364,19.6856107,4.5,38330
-907.8409235,422.9625846,5.2,38330
-291.1190807,333.209546,4.5,38333
-864.2415461,253.5773581,4.2,38339
-1041.253321,377.9192381,4.5,38367
-681.8449347,499.3694465,4.6,38370
-847.511481,407.1696088,4.6,38373
-430.4950128,-155.8166135,4.5,38378
-594.1938431,-136.7983116,4,38380
-634.1093579,-40.59462093,5,38405
-324.6051117,340.2162888,4.8,38409
-765.7897612,509.8239516,4.4,38410
-403.3331938,-10.45450512,4,38410
-351.1865168,349.3361762,4.2,38412
-332.3590886,333.4319823,4.2,38412
-763.0236993,193.8532172,4.5,38412
-340.5013256,341.3284702,4.5,38421
-346.1918897,340.9948158,4.5,38421
-392.7107066,-181.0631311,5.2,38430
-397.8938836,-183.0650577,4.7,38442
-377.4538321,-48.49110883,4.8,38443
-395.8233128,-184.5108935,5,38444
-470.8298531,-158.4858488,4.6,38448
-530.778957,291.8363981,4.1,38483
-302.0964271,394.9356134,4.4,38486
-991.5278026,496.7002111,4,38496
-844.792176,246.6818335,4.7,38511
-1072.413759,263.4757725,5.2,38540
-973.9673209,388.7073976,4,38559
-956.2635947,321.1979869,4.4,38568
-1014.857908,527.5076358,4.9,38662
-957.0373256,386.8166893,4.4,38699
-361.8992035,-200.4150874,5.3,38716
-1105.69947,526.2842362,5,38737
-716.2527453,172.0544618,4.2,38740
-390.4430379,-130.9037502,4.6,38746
-1059.771943,362.1262623,4.2,38776
-1141.801418,89.1969479,4.6,38780
-1028.672453,522.947692,4.6,38783
-1066.419355,511.4922237,4.3,38787
-494.107901,-98.98414418,4.9,38793
-819.0415855,406.2798637,4.5,38794
-265.4747521,429.635673,4.3,38806
-1023.714337,347.0005953,4.2,38815
-790.1386383,202.4170139,4.5,38831
-712.0419516,177.3929325,5.1,38857
-852.5573791,282.7165107,4.2,38889
-1048.494673,362.4599167,4.4,38902
-733.8404953,464.8918232,4.5,38911
-262.1535305,437.7545972,5,38915
-811.0296721,160.0429028,4.2,38917
-737.968113,448.8764111,4,38930
-1040.997132,426.0766925,4.5,38937
-308.8058629,505.4864441,4.1,38939
-645.5215341,475.5687646,4.6,38990
-889.7984347,236.2273283,4.2,38991
-592.8648238,-57.16612372,5.1,39027
-442.2782037,467.3386223,4.6,39038
-431.8683533,469.6742032,5,39038
-420.5943848,482.6867255,5,39038
-602.5977325,58.83439581,4.3,39054
-257.2505158,484.9110883,4.1,39061
-1003.098043,327.7598572,4.2,39078
-435.3362528,299.0655772,4,39092
-723.6512305,459.10848,4,39109
-1098.912848,266.7010986,4.2,39130
-1079.964589,264.4767358,4.6,39135
-431.0224882,481.463326,4.3,39142
-991.9318586,382.7016181,4.3,39159
-390.5777546,313.4127172,4.3,39163
-991.0848047,379.5875102,4.3,39165
-722.1686224,458.4411711,4.2,39180
-721.197934,449.2100655,4.1,39180
-1046.90947,-22.68850046,4.2,39186
-778.8850795,218.6548623,4.4,39195
-371.4073032,-175.6134423,4.6,39197
-837.4496253,248.1276693,4.1,39202
-612.2807691,478.6828725,4.6,39206
-628.9731014,468.4508037,4.3,39208
-989.118679,372.4695493,5.4,39213
-1007.439708,503.1508632,4.2,39252
-750.5710024,100.2075437,4.6,39263
-738.2596443,107.9928135,4.8,39263
-791.7672442,222.2138428,4.1,39264
-775.2278769,88.52963906,4.2,39264
-572.2359034,36.92442232,4.9,39269
-994.7196993,290.0569079,4.6,39272
-768.005851,88.30720278,4,39303
-580.0380203,-66.73088371,4.4,39319
-345.5273645,363.5720981,4.1,39323
-971.5348272,395.2692679,4.1,39336
-269.4546357,-200.85996,5,39362
-385.7267302,301.8460307,4,39375
-374.7272693,305.5162293,4.9,39390
-357.5691684,316.6380432,4.2,39390
-594.305524,-59.05683209,4.6,39395
-1062.893036,144.1387088,4.5,39447
-271.8505863,419.7372586,4.2,39457
-728.9292027,194.520526,4,39460
-1040.453255,350.3371395,4.4,39462
-815.588645,183.7323665,4.5,39473
-805.0620035,173.6115158,5.7,39474
-818.0740652,172.944207,4.2,39474
-814.8444859,166.9384274,4.6,39474
-822.0912428,162.8233563,4.2,39475
-807.8660973,180.2846042,4.3,39475
-816.4356443,180.2846042,4.3,39487
-817.3668736,178.0602414,4.7,39487
-819.1743496,176.5031874,4.7,39487
-739.5092396,130.3476595,4.9,39508
-766.9705694,156.4839223,4,39509
-657.5041628,523.8374372,4.2,39512
-1118.462493,407.9481358,4.6,39533
-589.4757187,140.6909465,5,39543
-592.1470933,138.2441474,4.1,39543
-576.7658726,150.1444884,4,39543
-748.0907904,98.2056172,4.4,39547
-796.2325805,196.4445998,5,39567
-794.7747185,199.8256313,5.2,39567
-787.0209618,217.6427772,4.3,39570
-795.9409504,203.9629461,4.1,39570
-802.7084598,191.1061291,4.8,39583
-780.3664156,-2.39119,4.4,39594
-803.0191777,195.4547584,4.2,39599
-846.2906887,191.5287581,4.5,39601
-319.7498645,383.546876,4.7,39607
-639.0761661,473.7336653,5.4,39646
-680.894417,421.4611397,4.5,39647
-672.8344793,427.1443867,5.4,39647
-667.6016361,423.0849246,4.2,39650
-797.8685745,178.4939921,4.5,39652
-294.6073797,165.3702517,4.1,39657
-904.4283874,525.6169274,4.3,39660
-331.0968149,481.8637113,4,39663
-791.7849971,25.13529953,4.4,39663
-671.3125425,427.600381,4,39668
-618.707736,337.7806115,4.2,39672
-670.2274419,427.066534,4.3,39673
-677.5962927,428.7236842,4,39681
-1002.940841,179.6840262,4.2,39691
-545.1898308,154.7934066,4.3,39693
-686.3217036,443.9939348,4,39696
-433.4990086,309.7313968,4.2,39740
-1040.388504,365.6963646,4.6,39745
-801.789985,-165.6705406,4.6,39770
-397.6751721,328.3159479,4.4,39785
-1012.334887,7.229179069,4.3,39797
-1025.1763,198.6022317,4,39803
-991.2089797,358.6896218,4.7,39804
-760.8819422,289.4007209,4.1,39827
-1036.854963,145.0395758,4,39827
-1118.735105,414.5544933,3.9,39841
-278.2762004,-137.4100114,4.5,39876
-829.1868683,199.302906,5,39882
-756.814161,92.48900483,4.2,39886
-399.8422376,-139.5676433,4,39902
-851.2469647,450.8227286,4.9,39902
-399.2285089,-130.9371157,4.1,39905
-864.0429662,441.8251811,4.5,39905
-855.9326209,451.9682754,4.4,39906
-949.5887708,526.6401343,4.8,39907
-756.7841794,180.8851821,4,39924
-1115.189822,267.3127983,4.1,39932
-758.7257006,92.18871585,4.9,39951
-437.1998636,-162.5564327,4.4,39954
-316.5291377,286.7759728,4.5,39970
-972.1947902,310.73236,4.7,39983
-1030.07422,490.6165789,4.7,39988
-491.1910374,314.4248022,4,40001
-486.3879975,321.2758396,4.5,40002
-567.4631088,510.0130224,4,40012
-968.739517,379.8544337,4.8,40014
-291.825212,353.7849018,4.1,40030
-669.6880239,429.1908004,4.4,40039
-787.8920884,159.909441,4.3,40040
-504.3590194,322.6215791,4.3,40043
-583.5585133,466.6713134,4,40052
-427.9264922,-92.47788301,4.1,40058
-865.7631578,447.2526263,4.2,40071
-971.9680437,379.2538558,4.2,40073
-781.5343276,526.5845252,4.1,40076
-391.3586293,-31.69716976,4.1,40127
-390.6109804,-17.24993344,4.2,40128
-761.1289088,325.680078,4.7,40129
-995.4188509,313.7018843,3.7,40138
-1026.496657,352.6727204,5.4,40140
-1018.079657,344.0644364,4.2,40141
-1025.329557,339.0373765,4,40141
-1022.281182,344.3202382,4.2,40141
-696.007657,461.1771373,4.5,40144
-694.0706024,461.677619,4.1,40152
-478.8439912,-127.6673024,4.9,40174
-317.2354144,210.6471563,4.5,40183
-989.7199887,297.7420813,4.3,40221
-271.3010612,-188.603721,4.3,40225
-989.5465007,328.2380952,5.3,40266
-303.014655,480.6625554,4.1,40272
-949.8912798,355.2418595,4.2,40273
-985.1365776,464.5359252,4.2,40277
-988.0109657,318.684457,4.5,40278
-512.5956677,-117.04597,4.4,40282
-1044.34693,262.074424,5.1,40288
-1041.074068,200.4262092,4.6,40288
-311.0649786,449.29904,4.1,40291
-399.5062133,-126.2103447,4.1,40300
-265.0985362,458.4745366,4.8,40300
-1023.525588,351.9164371,4.5,40309
-635.6157033,481.5634223,4.3,40326
-556.0306736,494.4091174,4.1,40332
-550.1796946,429.157435,4.6,40341
-543.8250448,426.3992251,4.9,40342
-397.4518849,-167.2720818,4.6,40355
-713.5480106,10.65469777,4.2,40364
-951.813604,32.75374209,3.1,40392
-964.9360704,370.4342573,5,40414
-547.668116,-14.12470372,4.1,40416
-1043.314188,387.25044,4.7,40446
-790.2083801,149.6440067,4.3,40483
-785.6430945,166.2043877,4.2,40488
-575.0479079,514.8065242,4.5,40500
-286.3854408,217.3202446,4.4,40511
-592.6935706,282.9389469,4.1,40525
-310.0429352,334.7109909,4.2,40566
-783.4349195,175.2686661,4.1,40593
-591.5738028,522.3916013,4.1,40596
-928.2737774,438.6443423,4.5,40621
-954.9259982,-16.97188809,4.5,40647
-713.8011519,-20.59759944,4.5,40662
-1087.85943,271.0719715,4.2,40663
-378.8116205,355.5532702,4.4,40673
-644.0451549,-2.824940744,4.6,40688
-646.7920286,-1.846221116,4.5,40688
-639.7530433,-31.95297149,4.1,40688
-1055.09086,353.8627545,4.5,40694
-1042.100777,360.0242395,4.7,40697
-989.6047411,464.246758,4.3,40698
-985.1545655,326.3251432,4.3,40722
-986.6962387,378.6755214,5.4,40723
-814.5821122,249.7848196,4.3,40726
-1091.52917,192.073727,4.5,40777
-372.6261738,-169.1627902,5.2,40784
-985.4224137,283.6841085,4.5,40800
-984.7230143,330.7405033,4.3,40810
-974.1452109,376.2843315,4.2,40816
-602.1940036,464.7806051,4.1,40823
-510.481061,-94.04605878,5.1,40851
-1096.757227,227.8526024,4.3,40894
-745.1964951,273.3185779,4.6,40922
-277.6499289,409.1937789,4.3,40948
-779.3127416,169.0960593,4.5,40953
-766.1173691,152.3243639,4.2,40954
-796.8649837,200.1815293,4.5,40963
-1057.009834,374.8941047,4.7,40979
-1011.742202,351.4270773,4.7,41003
-771.2213873,152.6357747,4.4,41042
-899.3990032,434.473662,4.6,41049
-1065.829715,230.5774469,4.6,41053
-911.0385093,301.7459343,4.6,41080
-764.1207776,223.6040695,4.6,41106
-666.8012508,50.1371373,4.1,41114
-511.0103443,-96.32603064,5.1,41154
-626.4601547,469.7631777,5.2,41154
-704.1128623,213.5833151,4.7,41157
-544.9238317,313.4460826,4.6,41158
-980.0050889,305.2048185,4.2,41173
-763.4592867,467.772373,4.4,41248
-783.3394595,170.2860934,4.5,41253
-1024.62224,219.86714,3.6,41279
-369.4991188,-9.831683534,4.1,41281
-389.3419022,-26.81469344,4,41288
-782.3340983,153.3809362,4.1,41305
-569.40261,26.82581525,4.5,41320
-533.0482609,-82.8241485,4.5,41336
-554.9126315,476.8255296,5,41336
-592.9889991,303.3585974,4.4,41337
-593.6866508,-71.04614753,4.4,41344
-762.8833703,117.9134715,4.5,41344
-644.5687655,25.00183776,3.2,41346
-554.2904566,479.8395412,4.6,41348
-908.167209,466.1708318,4.3,41367
-319.3567513,385.6600206,4.6,41381
-957.5620498,310.4209492,4.5,41381
-964.2873727,318.3396808,4.2,41381
-1093.903632,256.7248315,3.8,41390
-315.3058447,394.4573754,5.1,41395
-286.2787249,326.0915851,4.3,41412
-993.9883833,-27.84902214,3.9,41423
-767.7481062,237.6064333,4.4,41433
-981.3057037,-56.74349478,3.7,41445
-350.3701832,302.1685633,5,41449
-589.5517746,310.6211419,4.6,41481
-586.239441,304.0926371,4.9,41481
-579.3772422,316.8827231,4.5,41481
-604.3865226,281.5264766,4.1,41481
-371.3738479,-175.1908134,4.5,41494
-311.1920144,402.6319087,4.4,41494
-313.6017208,405.8127475,4.6,41531
-593.2442311,300.6337529,4.3,41550
-574.9565823,318.5843607,4.6,41554
-951.6842832,401.1971947,4.5,41580
-939.9786166,400.7189567,5.2,41580
-937.4595129,390.4757661,4,41580
-721.1970889,215.3961708,4.5,41592
-276.8995924,224.1824038,4.5,41663
-1064.827087,353.8182673,5.2,41707
-1118.987849,346.1330938,4.6,41711
-307.0354078,399.1174155,4.3,41739
-758.7163246,136.6426062,4.2,41749
-726.7807364,154.1038541,4.4,41754
-775.7945676,175.0128644,4.8,41795
-776.1302236,164.6473338,4.9,41796
-363.0934746,-201.1936144,4.5,41803
-997.7608639,175.4911024,5.4,41811
-998.373813,176.8813291,3.6,41811
-1012.576409,164.6806992,3.7,41812
-1013.182462,172.1768018,4.7,41813
-285.8057386,-163.9355377,4.4,41815
-1009.312571,156.5728968,3.6,41823
-1099.72816,277.555989,3.9,41825
-1025.388052,167.2498382,3.3,41830
-1019.185118,164.5583592,4.7,41835
-286.7421234,219.0552476,4,41838
-557.9768453,517.3867851,4.4,41839
-754.4773296,474.4009741,4.4,41853
-404.9682362,-159.4979339,4.3,41860
-581.7291546,530.6884746,4.5,41886
-435.0743852,355.3753212,4.5,41897
-621.2860899,479.6615921,4.1,41908
-905.7895439,463.6239364,4.6,41908
-892.8418,454.982287,5.6,41908
-895.583065,467.7056421,4.5,41908
-891.4326947,459.3865253,5,41908
-898.5901496,453.0470913,4.5,41908
-883.972328,464.1355399,4.2,41909
-890.1351739,449.8440089,4.3,41909
-913.2480261,390.9206386,5.1,41921
-839.2641808,467.0383333,4.5,41936
-434.9356491,-163.735345,4.7,41948
-901.6107404,456.71729,4.4,41957
-900.8098974,458.1964912,4.3,41958
-769.9807044,164.0689994,5,41966
-764.1010935,162.8900871,4.2,41968
-390.6170389,514.6174534,4.4,41978
-565.8727473,118.780973,4,41980
-782.0748853,133.128113,4.5,41996
-753.8761155,163.8354413,4.3,41998
-900.4302469,470.5750701,4.3,42021
-469.6262753,115.9004232,4.4,42058
-1003.481938,150.8340408,4.1,42073
-859.0283933,520.0004113,4.5,42087
-797.9708987,188.5147465,4.2,42091
-803.4664702,180.0955333,4.7,42091
-797.4386291,166.604773,4.6,42093
-1014.605123,173.0220597,4.1,42097
-1014.986732,171.4983711,4.5,42098
-1105.28233,198.1017501,4.5,42150
-1010.503525,175.2797879,4.3,42163
-602.2754686,467.5721804,4.1,42175
-893.9849287,287.3543071,4.4,42175
-578.6459112,305.7053001,5.3,42178
-583.8265564,279.8359609,3.8,42178
-930.2341383,353.8516327,4.6,42179
-582.7511096,296.0070783,4.9,42180
-803.9313437,192.2961632,4.6,42181
-487.1064426,297.0636507,5,42188
-494.8144657,289.0781882,4.7,42189
-369.5613418,94.73561125,4.4,42190
-821.7063413,398.249914,4.1,42191
-587.6159528,294.1497354,4.4,42214
-812.7742417,227.8081152,4.3,42220
-810.5388465,223.4261205,4.4,42222
